filename,title,company_name,location,posted_date,applicants,salary,Python,SQL,SAS,C++,MSc,PhD,Cloud,AWS,Azure,Statistics,Computer Science,CS,consulting,Salary
file_659,Data Scientist,Salary Finance,,1 month ago,3 applicants,,True,True,False,False,False,False,False,True,False,False,False,True,False,
file_66,Senior Data Scientist (Computer Vision),Tesco,,2 days ago,29 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_660,Senior Data Scientist - Computer Vision,YOOX NET-A-PORTER,,2 weeks ago,24 applicants,,True,True,False,True,True,True,False,True,True,False,False,False,False,
file_661,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_662,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_663,BRTO - Sr. Data Scientist - NLP/DS - Monterrey,Page Outsourcing,,1 month ago,,,True,True,False,False,False,False,False,True,False,True,False,False,False,
file_664,Principal Data Scientist - MS & Databricks Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_665,Graduate Data Scientist,BeTechnology Group,,1 week ago,37 applicants,"Benefits found in job post
Medical insurance",True,True,False,False,False,False,True,False,False,False,True,False,False,
file_666,"Downstream Data Scientist - Relocate to Saudi Arabia, Permanent Expat Family Relocation Package",aramco,,1 week ago,121 applicants,,True,True,False,True,False,False,False,False,False,True,True,False,False,
file_667,"Senior Data Scientist, Commerce Platform",Spotify,,2 weeks ago,62 applicants,,False,True,False,False,False,False,False,False,False,False,False,False,False,
file_668,Data Scientist,Finatal,,1 week ago,,,True,True,False,False,False,False,False,False,True,False,False,False,False,80000,
file_669,"Data Scientist (MS Excel, Python)",Jumar,,1 month ago,18 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_67,Senior Data Scientist / Software Developer,Capgemini Engineering,,2 days ago,6 applicants,,True,False,False,True,False,True,False,False,False,True,False,False,False,
file_670,"Data Scientist - Analytics III, SEM",Expedia Group,,4 days ago,29 applicants,,True,True,False,False,False,False,False,False,False,True,True,True,False,
file_671,"Data Scientist (Retail Industry) - Remote, UK Wide",Nigel Frank International,,1 month ago,1 applicant,,True,True,False,False,False,False,True,False,True,True,False,False,False,45000,
file_672,"Data Scientist II, Analytics",Expedia Group,,1 week ago,70 applicants,,False,False,False,False,False,False,True,True,False,False,False,True,False,
file_673,"Senior Data Scientist - Stoke-on-Trent - Onsite - £85,000",Databuzzltd,,5 days ago,33 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,85000,
file_674,Data Scientist - Remote,Data Idols,,1 week ago,,,True,True,False,False,False,False,False,False,False,False,False,False,False,50000,
file_675,Lead Data Scientist,Guardian Jobs,,3 days ago,4 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_676,Data Scientist- Remote,Nigel Frank International,,1 month ago,18 applicants,,True,True,True,True,False,False,True,False,True,False,False,False,False,50000,
file_677,"Data Scientist (Retail Industry) - Remote, UK Wide",Nigel Frank International,,1 month ago,4 applicants,,True,True,False,False,False,False,True,False,True,True,False,False,False,45000,
file_678,NLP Data Scientist (UK),Pave,,2 months ago,,,True,False,False,False,False,False,True,True,False,False,False,True,False,
file_679,"Data Scientist (Retail Industry) - Remote, UK Wide",Nigel Frank International,,1 month ago,5 applicants,,True,True,False,False,False,False,True,False,True,True,False,False,False,45000,
file_68,Senior Data Scientist,Leonardo,,1 week ago,45 applicants,,True,True,False,False,False,False,False,True,True,True,False,False,False,
file_680,Data Science & Analytics Specialist,Hays,,1 month ago,6 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_681,Senior Data Scientist,Hastings Direct,,2 weeks ago,26 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_682,Data Scientist - Azure,Nigel Frank International,,1 month ago,3 applicants,,True,True,False,False,False,False,True,False,True,False,False,False,False,60000,
file_683,Lead Data Scientist,IHS Markit,,3 days ago,14 applicants,,True,True,False,False,False,False,True,True,True,False,False,False,False,
file_684,Graduate Data Scientist,BeTechnology Group,,1 week ago,33 applicants,"Benefits found in job post
Medical insurance",True,False,False,False,False,False,True,True,True,False,True,False,False,
file_685,Senior Data Scientist,FCDO Services,,2 weeks ago,9 applicants,,False,False,False,False,False,False,True,False,False,False,False,False,False,
file_686,Data Scientist,Realtime Recruitment,,7 months ago,39 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_687,"Data Science Manager, Financial Crime",Monzo Bank,,3 days ago,24 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_688,"Senior Data Scientist, Analytics & Insights, Grocery, International",Amazon,,1 day ago,11 applicants,,True,True,True,False,False,True,False,True,False,True,True,False,False,
file_689,Python Developer | Python Engineer | Data Scientist,CareerAddict,,3 days ago,4 applicants,,True,False,False,False,False,False,False,False,False,False,True,False,False,
file_69,Data Scientist,Mars,,3 days ago,80 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_690,Research Data Scientist,Metrica Recruitment,,1 month ago,2 applicants,,True,True,False,False,False,True,False,True,False,False,False,False,False,
file_691,Pricing Modelling Analyst/Data Scientist,BGL Insurance,,1 month ago,26 applicants,,True,True,False,False,False,False,False,False,False,True,False,False,False,
file_692,"Senior Data Scientist, Machine Learning",Rockstar Games,,1 week ago,,,True,True,False,False,True,False,False,False,True,False,True,False,False,
file_693,Data Scientist - London,bct resourcing,,2 days ago,11 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,90000,
file_694,Data Scientist Microbiology,Unilever,,1 week ago,51 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_695,Data Scientist,Paritas Recruitment,,2 weeks ago,,"Employer-provided
Pay range in England, United Kingdom
Exact compensation may vary based on skills, experience, and location.
Base salary
£35,000/yr - £55,000/yr",True,True,False,False,False,False,True,True,True,False,False,False,False,
file_696,Data Scientist – R& Python,Metrica Recruitment,,1 month ago,26 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_697,Sr Data Scientist (UK),QVC,,1 week ago,13 applicants,,True,False,False,False,False,False,False,True,True,True,True,False,False,
file_698,Senior Data Scientist,Centauri Health Solutions (formerly Human Arc/L&S Associates),,2 weeks ago,,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_699,US Sports Data Scientist,BettingJobs.com,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,
file_7,Data Scientist,Hays,,2 weeks ago,112 applicants,,True,False,True,False,False,False,False,False,False,False,False,False,False,
file_70,"Data Scientist, TC",PwC UK,,3 weeks ago,,,True,True,False,False,False,False,False,False,True,False,False,False,False,
file_700,Data Scientist,EVera Recruitment,,1 month ago,1 applicant,,True,True,False,True,False,False,False,False,False,False,True,False,False,
file_701,Data Scientist,LYTT,,2 weeks ago,,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_702,Data Scientist,Intelletec,,4 weeks ago,,,True,True,True,False,False,False,False,False,False,False,False,False,False,
file_703,Senior Data Scientist,PureGym,,2 days ago,14 applicants,,True,True,False,False,False,False,False,False,True,False,False,False,False,
file_704,Senior Data Scientist,Intelletec,,4 weeks ago,,,True,False,False,False,True,True,False,False,False,False,True,False,False,80000,
file_705,Data Scientist,Quinton Davies,,1 month ago,,,True,True,False,False,False,False,True,True,True,False,False,False,False,40000,
file_706,Data Scientist (Senior and Manager),The Trade Desk,,1 week ago,13 applicants,,True,True,False,False,False,False,False,True,False,False,False,False,False,
file_707,Data Scientist (Retail) - Remote,Nigel Frank International,,1 month ago,5 applicants,,True,True,False,False,False,False,True,False,True,True,False,False,False,45000,
file_708,Data Scientist,La Fosse Associates,,2 weeks ago,,,True,False,False,False,False,True,False,False,False,False,True,False,False,80000,
file_709,Mid to Principal level Data Scientist/Machine Learning Scientist,Creative Assembly,,2 months ago,17 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_71,Data Scientist (NLP),Harnham,,1 month ago,67 applicants,,True,True,False,False,False,False,False,True,True,False,False,False,False,75000,
file_710,Azure Data Scientist,Nigel Frank International,,1 month ago,3 applicants,,True,True,False,False,False,False,True,False,True,False,False,False,False,
file_711,Data Scientist,Bowerford Associates Limited,,3 weeks ago,2 applicants,,True,True,False,True,False,False,False,False,True,False,False,False,False,
file_712,Data Scientist - DV Cleared,CBSbutler c/o Staffing 360 Solutions Limited,,3 weeks ago,,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_713,"Data Science Manager, Financial Crime",Monzo Bank,,3 days ago,9 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_714,Azure Data Scientist,Nigel Frank International,,1 month ago,1 applicant,,True,True,False,False,False,False,True,False,True,False,False,False,False,
file_715,Senior Data Scientist – Client Platform,Spotify,,2 weeks ago,83 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_716,Physics Programmer; Software Development; Data Science C++,JBM Group,,1 week ago,4 applicants,,False,False,False,True,True,True,False,False,False,False,False,False,False,
file_717,"Data Scientist (Retail Industry) - Remote, UK Wide",Nigel Frank International,,1 month ago,2 applicants,,True,True,False,False,False,False,True,False,True,True,False,False,False,45000,
file_718,Data Scientist,Bowerford Associates Limited,,3 weeks ago,1 applicant,,True,True,False,True,False,False,False,False,True,False,False,False,False,
file_719,Mathematical Modeller / Data Scientist,VesselsValue Ltd,,3 days ago,46 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_72,Senior Data Scientist,Barclays UK,,3 weeks ago,5 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_720,Data Scientist : Tech for good,TipTopJob,,3 weeks ago,2 applicants,,True,False,False,False,False,False,False,False,False,False,True,False,False,
file_721,"Data Scientist (Retail Industry) - Remote, UK Wide",Nigel Frank International,,1 month ago,2 applicants,,True,True,False,False,False,False,True,False,True,True,False,False,False,45000,
file_722,Data Science Personalisation Manager,Asda,,3 days ago,,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_723,"Lead Staff Data Scientist, AI Lab",The Trade Desk,,1 week ago,4 applicants,,True,True,False,False,False,False,False,True,False,False,False,False,False,
file_724,Data Scientist,Extended Family International,,1 month ago,2 applicants,,True,False,False,False,False,True,False,True,False,True,True,False,False,
file_725,Principle Data Scientist,Public Health Wales,,1 month ago,3 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_726,Data Scientist,Randstad Sourceright,,1 week ago,103 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_727,Data Scientist,Quantum Light,,1 week ago,,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_728,Data Scientist,Machine Medicine Technologies,,3 months ago,21 applicants,,True,False,False,False,True,True,False,True,False,False,False,False,False,35000,
file_729,Senior Data Scientist - L4,GFT Group,,2 weeks ago,20 applicants,,True,True,False,False,False,False,True,True,False,False,False,False,False,
file_73,Data Scientist,Nigel Frank International,,1 month ago,4 applicants,,True,True,False,False,False,False,True,False,True,False,False,False,False,50000,
file_730,Data Scientist,9fin,,2 weeks ago,,,True,True,False,False,False,False,False,True,False,False,False,False,False,
file_731,Data Scientist,Understanding Recruitment,,4 weeks ago,,"Employer-provided
Pay range in London Area, United Kingdom
Exact compensation may vary based on skills, experience, and location.
Base salary
£75,000/yr - £85,000/yr",True,False,False,False,False,False,False,False,False,False,False,False,False,
file_732,Data Scientist/AI Engineer,Capgemini,,1 month ago,24 applicants,,True,True,False,False,False,False,True,True,True,False,False,False,True,
file_733,Azure Data Scientist,Nigel Frank International,,1 month ago,1 applicant,,True,True,False,False,False,False,True,False,True,False,False,False,False,
file_734,Technology Data Engineering Lead (Machine Learning & Data Science),RemoteWorker UK,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,
file_735,Data Scientist,Networkers - Technology Recruitment,,1 month ago,34 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_736,Data Scientist - Global Digital Supply Chains,Brambles,,3 weeks ago,32 applicants,,True,True,False,False,False,False,True,True,True,False,False,False,False,
file_737,Azure Data Scientist,Nigel Frank International,,3 weeks ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,
file_738,Junior Data Scientist,Studio Alphen,,1 week ago,2 applicants,,False,True,False,False,False,False,False,False,False,False,False,True,False,
file_739,"Data Science Manager, Financial Crime",Monzo Bank,,3 days ago,12 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_74,Data Scientist,Newcastle University,,5 days ago,53 applicants,,True,False,False,False,True,True,False,False,False,False,False,False,False,
file_740,Senior Data Scientist,CareerAddict,,4 days ago,1 applicant,,True,True,False,False,False,False,False,False,False,False,False,False,False,60000,
file_741,Senior Data Scientist - London- Spark | AWS | Python | SQL | Scala | Java,Jobs via eFinancialCareers,,2 weeks ago,9 applicants,,True,True,False,False,True,False,False,True,False,False,True,False,False,
file_742,Junior Data Scientist,Oho Group Ltd,,1 week ago,,,True,False,False,False,False,False,False,False,False,False,True,False,False,
file_743,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_744,Data Scientist (NLP),Builder.ai,,1 month ago,69 applicants,,True,True,False,False,False,True,False,True,True,True,True,False,False,
file_745,"Senior Data Scientist/ Senior Machine Learning Engineer (Bangkok based, relocation provided)",Agoda,,2 days ago,39 applicants,,True,True,False,False,True,True,False,False,False,True,True,False,False,
file_746,(Senior) Data Scientist (Remote),Sensor Tower,,2 weeks ago,129 applicants,,True,False,False,False,False,False,False,False,False,False,False,True,False,
file_747,"Data Scientist - Hybrid Working, S.E. London",Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,55000,
file_748,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_749,Lead Data Scientist - Pricing,Harnham,,1 month ago,2 applicants,,False,False,False,False,False,False,False,False,False,True,True,False,False,
file_75,Senior Data Scientist,Monzo Bank,,2 weeks ago,47 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_750,Client Analytics Data Scientist,Jobs via eFinancialCareers,,3 days ago,4 applicants,,True,True,False,False,False,False,False,False,False,True,True,False,False,
file_751,Data Scientist (Graduate Role),Gradfuel,,4 weeks ago,35 applicants,,True,True,False,True,False,False,False,False,False,True,False,False,False,
file_752,Data Scientist - Auto scoring,Nfinite,,1 week ago,16 applicants,,True,True,False,False,False,True,False,False,True,True,True,False,False,34000,
file_753,"Data Scientist Team Lead, Office of Internal Audit, P4 - Based in Rome, Italy",World Food Programme,,1 week ago,21 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_754,Lead Data Scientist,Jobs via eFinancialCareers,,1 week ago,8 applicants,,True,True,False,False,False,False,True,True,True,False,False,False,False,
file_755,Lead Data Scientist,Tesco Bank,,1 week ago,23 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_756,Senior Data Scientist,Quanta Dialysis Technologies,,2 weeks ago,32 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_757,Data Scientist - Geospatial,Rezatec,,1 week ago,1 applicant,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_758,Data Scientist,V.Group,,3 weeks ago,1 applicant,,True,True,False,False,False,False,False,False,False,True,True,False,False,
file_759,Data Scientist,Mootral,,1 month ago,21 applicants,,True,False,False,False,True,False,False,False,False,True,True,False,False,
file_76,Data Scientist,Priceline,,3 days ago,169 applicants,,True,True,False,False,False,True,False,True,False,True,True,False,False,
file_760,Senior Data Scientist,Harnham,,2 days ago,,,True,True,False,False,False,False,False,False,False,False,False,False,False,85000,
file_761,Data Scientist,Habitat Energy,,2 months ago,169 applicants,,True,False,False,False,False,True,False,False,False,False,True,False,False,
file_762,Data Scientist - Pricing and Analytics,Cover Genius,,2 weeks ago,109 applicants,,True,True,False,False,False,True,False,False,False,True,True,False,False,
file_763,Senior Data Scientist,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,75000,
file_764,Data Scientist,Metrica Recruitment,,4 weeks ago,1 applicant,,True,False,False,False,False,True,False,True,False,False,False,False,False,
file_765,"Data Scientist - Pricing / Predictive Modelling, Python/SQL",Michael Page,,1 month ago,5 applicants,,True,True,False,False,False,False,False,False,False,True,True,False,False,
file_766,Data Scientist,Richard James Recruitment Specialists Ltd,,3 weeks ago,197 applicants,,True,True,False,False,False,False,False,False,True,True,True,False,False,
file_767,Exposure Data Scientist,Arthur Recruitment,,2 weeks ago,9 applicants,,False,True,False,False,False,False,False,False,False,False,False,False,False,
file_768,Lead Data Scientist,UK Health Security Agency,,5 days ago,10 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_769,Senior Data Scientist,Wagestream,,1 week ago,35 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_77,Data Scientist - MDRxTech,Mishcon de Reya LLP,,2 weeks ago,61 applicants,,False,True,False,False,False,False,True,False,False,False,False,False,True,
file_770,"Senior Data Scientist, Financial Crime",Monzo Bank,,3 days ago,10 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_771,Senior Data Scientist (Remote),Sensor Tower,,1 month ago,2 applicants,,True,False,False,False,False,False,False,False,False,False,False,True,False,
file_772,Global Data Scientist,McCormick & Company,,2 weeks ago,128 applicants,,True,True,False,False,False,False,False,False,False,True,False,False,True,
file_773,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_774,Junior Data Scientist - Auto scoring,Nfinite,,1 week ago,72 applicants,,True,True,False,False,True,False,False,False,True,True,True,False,False,28000,
file_775,"Petroleum Engineering Systems Analyst (Data Scientist) - Research & Development - Relocate to Saudi Arabia, Permanent Expat Family Relocation Package",aramco,,2 weeks ago,56 applicants,,True,True,False,True,False,False,False,True,True,False,False,False,False,
file_776,Senior Data Scientist (Epidemiology) - Real-World Evidence/Data Analytics,Evidera,,6 days ago,6 applicants,,True,True,False,False,True,True,False,True,False,False,False,True,False,
file_777,"Data Science Manager, Financial Crime",Monzo Bank,,3 days ago,17 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_778,Senior Data Scientist,Harnham,,4 days ago,51 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_779,Data Scientist,Salary Finance,,1 month ago,3 applicants,,False,True,False,False,False,False,False,True,False,False,True,True,False,
file_78,Data Scientist,SSE plc,,2 days ago,5 applicants,,True,False,False,False,False,False,False,True,False,False,False,False,False,
file_780,Data Scientist,Metrica Recruitment,,1 month ago,,,True,True,False,False,False,False,False,True,False,False,False,False,False,
file_781,Data Scientist,Flock,,1 week ago,,,True,False,False,False,False,False,True,True,True,True,True,False,False,
file_782,Data Scientist (Investigations),Ravelin Technology,,1 week ago,,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_783,"Data Science Manager, Financial Crime",Monzo Bank,,3 days ago,8 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_784,Data Scientist,Novax Recruitment Group,,2 weeks ago,5 applicants,,False,True,False,False,False,False,True,False,False,False,False,False,False,
file_785,Data Scientist,Artefact,,1 week ago,190 applicants,,True,True,False,False,False,False,False,True,True,False,False,False,True,
file_786,Senior Data Scientist - Digital Marketing,Deliveroo,,3 days ago,60 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_787,Senior Data Scientist – Platform Developer Experience,Spotify,,2 weeks ago,56 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_788,"Senior Data Scientist - Stoke-on-Trent - Onsite - &pound;85,000",DataBuzz,,5 days ago,1 applicant,"Benefits found in job post
Medical insurance",False,False,False,False,False,False,False,False,False,False,False,False,False,85000,
file_789,Principle/Head Data Scientist,Platform Recruitment,,1 month ago,1 applicant,,True,False,False,False,False,True,False,False,False,False,True,False,False,
file_79,Data Scientist & Modeller,LV=,,1 week ago,56 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_790,Research Associate in Data Science and Machine Learning for Mental Health (Fixed Term),University of Cambridge,,1 week ago,8 applicants,,False,False,False,False,False,True,False,False,False,False,False,False,False,
file_791,Data Scientist,OPTnation,,3 weeks ago,1 applicant,,True,True,False,False,False,True,False,False,False,False,True,False,False,
file_792,Data Scientist,MyCrypto Sdn Bhd,,1 month ago,5 applicants,,True,True,False,False,True,True,False,False,False,False,False,False,False,
file_793,Data Scientist,PRS for Music,,2 weeks ago,179 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_794,PhD Data Scientist – Structural Integrity,"PeopleGenius-Data Science, Tech & Analytics",,1 day ago,28 applicants,,True,False,False,False,False,True,False,False,False,False,False,False,False,
file_795,Data Scientist,FRG Technology Consulting,,2 months ago,8 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_796,Data Scientist - Commercial / Customer Analytics (Fully Remote),Michael Page,,4 weeks ago,2 applicants,,True,False,False,True,False,False,False,False,False,False,False,False,False,
file_797,Data Scientist,Nationwide Building Society,,3 weeks ago,,,True,False,True,False,False,False,False,False,False,False,False,False,False,
file_798,Data Scientist - Hybrid Working,Centrum pro výzkum energetického vužití litosféry,,1 week ago,4 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,50000,
file_799,Data Scientist,Metrica Recruitment,,1 month ago,2 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_8,Junior Data Scientist,Hays,,2 weeks ago,,,True,False,True,False,False,False,False,False,False,False,False,False,False,
file_80,Data Scientist,SSE plc,,2 days ago,4 applicants,,True,False,False,False,False,False,False,True,False,False,False,False,False,
file_800,Senior Data Scientist,Concept Resourcing,,1 week ago,42 applicants,,True,False,False,False,True,True,True,False,False,True,False,False,False,
file_801,Data Scientist,Metrica Recruitment,,1 month ago,1 applicant,,True,True,False,False,True,True,True,True,True,False,False,False,False,
file_802,Senior Data Scientist,La Fosse Associates,,1 week ago,62 applicants,,True,False,True,False,False,False,False,True,False,True,False,False,False,55000,
file_803,Data Science Engineer I,GSK,,1 month ago,4 applicants,,True,True,False,False,False,False,False,False,False,True,True,False,False,
file_804,Principal Data Scientist - MS & Databricks Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,80000,
file_805,"Senior Data Scientist/ Senior Machine Learning Engineer (Bangkok based, relocation provided)",Agoda,,2 days ago,19 applicants,,True,True,False,False,True,True,False,False,False,True,True,False,False,
file_806,Sr. Data Scientist,eTeam,,3 weeks ago,1 applicant,,False,False,False,False,False,True,False,False,False,False,False,False,False,
file_807,Data Scientist,Wipro Technologies,,2 weeks ago,,,True,False,False,False,True,False,False,False,False,False,False,False,False,
file_808,Computational Statistics and Data Science: Compass,University of Bristol,,3 weeks ago,,,False,False,False,False,False,True,False,False,False,True,False,False,False,
file_809,Senior Data Scientist,Apply Recruitment,,1 week ago,44 applicants,,True,True,False,False,False,False,True,True,True,False,False,False,False,
file_81,Associate Data Scientist,Radius,,3 months ago,61 applicants,,True,True,False,False,False,False,False,False,False,True,False,False,False,
file_810,Lead Data Scientist,Product Madness 📱🎮,,2 weeks ago,24 applicants,,False,True,False,False,False,True,False,False,False,True,True,False,False,
file_811,Principal Data Scientist - MS & Databricks Partner,Nigel Frank International,,1 month ago,1 applicant,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_812,"Data Science Lead, AI CoE",Boston Consulting Group (BCG),,2 days ago,5 applicants,,True,True,False,False,False,False,True,True,True,True,False,False,False,
file_813,Senior Data Scientist,RAPP,,1 week ago,67 applicants,,True,True,False,True,False,False,False,True,True,True,False,False,False,
file_814,"Junior Data Scientist, Deloitte Ventures, Tax & Legal",Deloitte,,2 weeks ago,,,True,True,False,False,False,False,False,False,False,False,False,False,True,
file_815,Senior Data Scientist (Remote),Sensor Tower,,1 month ago,4 applicants,,True,False,False,False,False,False,False,False,False,False,False,True,False,
file_816,Senior Data Scientist,Ampstek,,1 month ago,45 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_817,Data Scientist,Robert Walters,,1 month ago,26 applicants,,True,True,False,False,False,False,False,False,False,True,False,False,False,
file_818,Senior Data Scientist,YOOX NET-A-PORTER,,2 days ago,45 applicants,,True,True,False,False,False,False,False,True,True,True,True,False,False,
file_819,Lead Data Scientist,Harnham,,2 months ago,6 applicants,,False,False,True,False,False,True,False,False,False,False,False,False,False,
file_82,Data Scientist,Priceline,,1 day ago,197 applicants,,True,True,False,False,False,True,False,True,False,True,True,False,False,
file_820,Data Scientist,Rightangled,,2 months ago,47 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_821,Data Scientist - Statistics / Python / Predictive Models LONDON URG,The Workplace Consultancy,,1 week ago,17 applicants,,True,False,False,False,False,False,False,False,False,False,False,False,False,
file_822,Data Scientist - RStudio,IQVIA,,2 weeks ago,109 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_823,Network Data Scientist,Sky,,3 weeks ago,1 applicant,,True,True,False,False,True,True,True,True,False,False,True,False,False,
file_824,Lead Data Scientist,Gentrack Ltd (Global),,1 week ago,14 applicants,,False,False,False,False,False,True,False,False,False,False,True,False,False,
file_825,"Data Science Manager, Financial Crime",Monzo Bank,,3 days ago,10 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_826,"Senior Data Scientist - Computer Vision, CNN's",MFK Recruitment,,1 week ago,1 applicant,,True,False,False,False,True,True,False,False,False,False,False,False,False,
file_827,Senior Data Scientist,X4 Technology,,3 days ago,122 applicants,"Employer-provided
Pay range in London, England, United Kingdom
Exact compensation may vary based on skills, experience, and location.
Base salary
£95,000/yr - £100,000/yr",True,False,False,False,False,False,False,False,False,True,True,False,False,95000,
file_828,Credit Data Scientist (Senior Manager),EY,,1 week ago,10 applicants,,True,True,True,False,False,False,False,False,False,True,False,False,True,
file_829,Data Scientist - French speaking,Hurren & Hope,,1 week ago,88 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_83,Data Scientist,SSE plc,,2 days ago,7 applicants,,True,False,False,False,False,False,False,True,False,False,False,False,False,
file_830,Senior Research Data Scientist,dunnhumby,,2 days ago,142 applicants,,True,True,False,False,False,False,False,False,False,False,False,False,False,
file_831,Data Scientist,Understanding Recruitment,,1 week ago,178 applicants,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_832,Principal Data Scientist - Databricks & Microsoft Partner,Nigel Frank International,,1 month ago,,,True,True,False,False,False,False,True,False,True,False,False,False,False,85000,
file_833,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,
file_834,Data Scientist,La Fosse Associates,,2 weeks ago,,,True,True,False,False,False,False,False,False,False,False,False,False,False,60000,
file_835,Data Scientist (ML),FRG Technology Consulting,,3 weeks ago,5 applicants,"Benefits found in job post
Medical insurance
Dental insurance",True,False,False,False,False,False,True,False,False,False,False,False,False,
file_836,Data Scientist,orbit,,2 months ago,,,True,True,False,False,False,False,False,True,False,True,False,False,False,80000,
file_837,Computational and Data Scientist - ID: 1011,ALL.SPACE,,1 month ago,3 applicants,,True,True,False,False,True,False,False,True,False,False,False,False,False,
file_838,Data Scientist,Benivo,,1 week ago,,,True,True,False,False,False,True,False,False,False,False,False,False,False,
file_839,Principal Data Scientist - Databricks Partner,Nigel Frank International,,1 month ago,1 applicant,,True,True,False,False,False,False,True,False,True,False,False,False,False,80000,
file_84,Data Scientist,SSE plc,,2 days ago,4 applicants,,True,False,False,False,False,False,False,True,False,False,False,False,False,
file_840,Credit Data Scientist (Manager),EY,,1 week ago,11 applicants,,True,True,True,False,False,False,False,False,False,True,False,False,True,
